,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG
252,27/02/10,Nancy,Grenoble,0,2,A,1.73,3.5,5.0,-6,-8,-27,-25,32,32,10,13
253,27/02/10,Toulouse,Lens,1,0,H,2.0,3.2,4.0,6,7,-4,-5,34,37,33,33
254,27/02/10,Valenciennes,St Etienne,1,0,H,2.25,3.0,3.5,2,3,-13,-14,38,41,26,26
255,28/02/10,Lille,Auxerre,1,2,A,1.62,3.6,6.0,23,22,2,3,47,47,42,45
256,28/02/10,Paris SG,Marseille,0,3,A,2.88,3.0,2.63,7,4,16,19,33,33,45,48
257,06/03/10,Auxerre,Valenciennes,1,0,H,1.91,3.1,4.5,3,4,3,2,45,48,41,41
258,06/03/10,Boulogne,Lyon,0,0,D,7.5,4.2,1.44,-29,-29,17,17,16,17,49,50
259,06/03/10,Lens,Paris SG,1,1,D,2.3,3.1,3.3,-5,-5,4,4,33,34,33,34
260,06/03/10,Nice,Nancy,2,3,A,2.25,3.1,3.4,-17,-18,-8,-7,26,26,32,35
261,06/03/10,Rennes,Monaco,1,0,H,1.85,3.2,4.6,8,9,0,-1,37,40,42,42
262,06/03/10,Sochaux,Toulouse,1,0,H,2.35,3.1,3.2,-10,-9,7,6,32,35,37,37
263,06/03/10,St Etienne,Lille,1,1,D,3.4,3.1,2.25,-14,-14,22,22,26,27,47,48
264,07/03/10,Bordeaux,Montpellier,1,1,D,1.57,3.6,6.5,22,22,9,9,51,52,51,52
265,07/03/10,Grenoble,Le Mans,1,1,D,2.5,3.0,3.0,-25,-25,-16,-16,13,14,20,21
266,07/03/10,Marseille,Lorient,1,1,D,1.44,4.2,7.5,19,19,10,10,48,49,39,40
267,10/03/10,Bordeaux,Auxerre,1,2,A,1.5,3.7,7.5,22,21,4,5,52,52,48,51
268,13/03/10,Le Mans,Nice,0,1,A,2.2,3.0,3.6,-16,-17,-18,-17,21,21,26,29
269,13/03/10,Lorient,Lens,1,0,H,2.0,3.2,4.0,10,11,-5,-6,40,43,34,34
270,13/03/10,Lyon,St Etienne,1,1,D,1.36,4.33,10.0,17,17,-14,-14,50,51,27,28
271,13/03/10,Monaco,Bordeaux,0,0,D,3.5,3.0,2.25,-1,-1,21,21,42,43,52,53
272,13/03/10,Montpellier,Auxerre,1,1,D,2.0,3.1,4.2,9,9,5,5,52,53,51,52
273,13/03/10,Nancy,Boulogne,1,3,A,1.67,3.5,5.5,-7,-9,-29,-27,35,35,17,20
274,13/03/10,Paris SG,Sochaux,4,1,H,1.75,3.3,5.25,4,7,-9,-12,34,37,35,35
275,14/03/10,Lille,Grenoble,1,0,H,1.3,4.75,12.0,22,23,-25,-26,48,51,14,14
276,14/03/10,Toulouse,Marseille,1,1,D,3.6,3.1,2.15,6,6,19,19,37,38,49,50
277,14/03/10,Valenciennes,Rennes,0,2,A,2.38,3.0,3.25,2,0,9,11,41,41,40,43
278,20/03/10,Auxerre,Le Mans,2,1,H,1.57,3.6,6.5,5,6,-17,-18,52,55,21,21
279,20/03/10,Boulogne,Lorient,2,0,H,3.1,3.0,2.45,-27,-25,11,9,20,23,43,43
280,20/03/10,Grenoble,Monaco,0,0,D,2.75,3.1,2.63,-26,-26,-1,-1,14,15,43,44
281,20/03/10,Lens,Sochaux,0,0,D,2.0,3.2,4.0,-6,-6,-12,-12,34,35,35,36
282,20/03/10,Nice,Paris SG,1,0,H,2.5,3.1,2.9,-17,-16,7,6,29,32,37,37
283,20/03/10,Rennes,Toulouse,4,1,H,1.91,3.25,4.5,11,14,6,3,43,46,38,38
284,20/03/10,St Etienne,Nancy,0,0,D,2.05,3.1,3.8,-14,-14,-9,-9,28,29,35,36
285,21/03/10,Bordeaux,Lille,3,1,H,1.85,3.3,4.33,21,23,23,21,53,56,51,51
286,21/03/10,Marseille,Lyon,2,1,H,2.38,3.1,3.1,19,20,17,16,50,53,51,51
287,21/03/10,Montpellier,Valenciennes,2,1,H,1.85,3.25,4.6,9,10,0,-1,53,56,41,41
288,26/03/10,Lyon,Grenoble,2,0,H,1.29,5.0,12.0,16,18,-26,-28,51,54,15,15
289,28/03/10,Le Mans,Rennes,1,3,A,3.0,3.0,2.5,-18,-20,14,16,21,21,46,49
290,28/03/10,Lille,Montpellier,4,1,H,1.8,3.4,4.75,21,24,10,7,51,54,56,56
291,28/03/10,Lorient,St Etienne,4,0,H,2.05,3.1,4.0,9,13,-14,-18,43,46,29,29
292,28/03/10,Nancy,Lens,5,1,H,2.3,3.1,3.3,-9,-5,-6,-10,36,39,35,35
293,28/03/10,Paris SG,Boulogne,3,0,H,1.4,4.2,9.0,6,9,-25,-28,37,40,23,23
294,28/03/10,Toulouse,Nice,0,2,A,1.83,3.3,4.75,3,1,-16,-14,38,38,32,35
295,29/03/10,Monaco,Auxerre,0,0,D,2.4,3.0,3.2,-1,-1,6,6,44,45,55,56
296,03/04/10,Bordeaux,Nancy,1,2,A,1.45,4.2,7.0,23,22,-5,-4,56,56,39,42
297,03/04/10,Grenoble,Lorient,1,2,A,2.88,3.0,2.63,-28,-29,13,14,15,15,46,49
298,03/04/10,Montpellier,Monaco,0,0,D,1.8,3.3,4.75,7,7,-1,-1,56,57,45,46
299,03/04/10,Nice,Sochaux,0,0,D,2.05,3.1,3.9,-14,-14,-12,-12,35,36,36,37
300,03/04/10,Rennes,Lyon,1,2,A,2.65,3.1,2.75,16,15,18,19,49,49,54,57
301,03/04/10,St Etienne,Le Mans,2,0,H,1.8,3.3,4.75,-18,-16,-20,-22,29,32,21,21
302,03/04/10,Valenciennes,Lille,1,0,H,3.6,3.2,2.1,-1,0,24,23,41,44,54,54
303,04/04/10,Auxerre,Paris SG,1,1,D,2.2,3.0,3.6,6,6,9,9,56,57,40,41
304,04/04/10,Boulogne,Toulouse,1,1,D,2.9,3.0,2.6,-28,-28,1,1,23,24,38,39
305,04/04/10,Marseille,Lens,1,0,H,1.36,4.6,9.0,20,21,-10,-11,53,56,35,35
306,07/04/10,Marseille,Sochaux,3,0,H,1.36,4.5,9.0,21,24,-12,-15,56,59,37,37
307,10/04/10,Le Mans,Montpellier,2,2,D,3.5,3.1,2.2,-22,-22,7,7,21,22,57,58
308,10/04/10,Lens,Boulogne,3,0,H,1.7,3.4,5.5,-11,-8,-28,-31,35,38,24,24
309,10/04/10,Lorient,Rennes,1,1,D,2.5,3.0,3.0,14,14,15,15,49,50,49,50
310,10/04/10,Monaco,Valenciennes,2,1,H,2.1,3.1,3.8,-1,0,0,-1,46,49,44,44
311,10/04/10,Paris SG,Bordeaux,3,1,H,3.1,3.1,2.4,9,11,22,20,41,44,56,56
312,10/04/10,Sochaux,St Etienne,0,2,A,2.2,3.0,3.6,-15,-17,-16,-14,37,37,32,35
313,10/04/10,Toulouse,Grenoble,4,0,H,1.57,3.6,6.5,1,5,-29,-33,39,42,15,15
314,11/04/10,Lyon,Lille,1,1,D,1.83,3.4,4.5,19,19,23,23,57,58,54,55
315,11/04/10,Marseille,Nice,4,1,H,1.3,5.0,12.0,24,27,-14,-17,59,62,36,36
316,11/04/10,Nancy,Auxerre,0,1,A,2.75,3.0,2.75,-4,-5,6,7,42,42,57,60
317,14/04/10,Le Mans,Bordeaux,2,1,H,6.5,3.8,1.55,-22,-21,20,19,22,25,56,56
318,14/04/10,Sochaux,Marseille,0,1,A,5.25,3.6,1.67,-17,-18,27,28,37,37,62,65
319,17/04/10,Auxerre,Lorient,4,1,H,1.91,3.3,4.2,7,10,14,11,60,63,50,50
320,17/04/10,Bordeaux,Lyon,2,2,D,2.15,3.2,3.5,19,19,19,19,56,57,58,59
321,17/04/10,Boulogne,Marseille,1,2,A,6.5,4.0,1.5,-31,-32,28,29,24,24,65,68
322,17/04/10,Grenoble,Sochaux,2,2,D,2.7,3.0,2.75,-33,-33,-18,-18,15,16,37,38
323,17/04/10,Nice,Lens,0,0,D,2.0,3.2,4.0,-17,-17,-8,-8,36,37,38,39
324,17/04/10,Rennes,Nancy,0,0,D,1.67,3.5,5.5,15,15,-5,-5,50,51,42,43
325,17/04/10,Valenciennes,Le Mans,0,1,A,1.67,3.5,5.5,-1,-2,-21,-20,44,44,25,28
326,18/04/10,Lille,Monaco,4,0,H,1.44,4.2,7.5,23,27,0,-4,55,58,49,49
327,18/04/10,Montpellier,Toulouse,1,1,D,1.73,3.4,5.25,7,7,5,5,58,59,42,43
328,18/04/10,St Etienne,Paris SG,0,0,D,2.45,3.1,3.0,-14,-14,11,11,35,36,44,45
329,24/04/10,Le Mans,Lille,1,2,A,5.5,3.5,1.67,-20,-21,27,28,28,28,58,61
330,24/04/10,Lorient,Bordeaux,1,0,H,3.75,3.25,2.05,11,12,19,18,50,53,57,57
331,24/04/10,Nancy,Montpellier,0,0,D,3.0,3.0,2.5,-5,-5,7,7,43,44,59,60
332,24/04/10,Nice,Grenoble,2,1,H,1.57,3.6,6.5,-17,-16,-33,-34,37,40,16,16
333,24/04/10,Paris SG,Rennes,1,1,D,2.25,3.1,3.4,11,11,15,15,45,46,51,52
334,24/04/10,Sochaux,Boulogne,0,3,A,1.73,3.4,5.25,-18,-21,-32,-29,38,38,24,27
335,25/04/10,Lens,Valenciennes,1,1,D,2.0,3.1,4.2,-8,-8,-2,-2,39,40,44,45
336,25/04/10,Marseille,St Etienne,1,0,H,1.25,5.25,13.0,29,30,-14,-15,68,71,36,36
337,25/04/10,Toulouse,Auxerre,0,3,A,2.7,2.9,2.9,5,2,10,13,43,43,63,66
338,27/04/10,Grenoble,Paris SG,4,0,H,3.0,3.2,2.4,-34,-30,11,7,16,19,46,46
339,27/04/10,Monaco,Le Mans,1,1,D,1.95,3.3,4.0,-4,-4,-21,-21,49,50,28,29
340,28/04/10,Valenciennes,Bordeaux,2,0,H,3.75,3.2,2.05,-2,0,18,16,45,48,57,57
341,30/04/10,Auxerre,Marseille,0,0,D,3.2,3.1,2.38,13,13,30,30,66,67,71,72
342,02/05/10,Bordeaux,Toulouse,1,0,H,1.44,4.2,7.5,16,17,2,1,57,60,43,43
343,02/05/10,Boulogne,Nice,3,3,D,2.75,3.1,2.65,-29,-29,-16,-16,27,28,40,41
344,02/05/10,Lille,Nancy,3,1,H,1.36,4.6,8.5,28,30,-5,-7,61,64,44,44
345,02/05/10,Montpellier,Lyon,0,1,A,3.6,3.1,2.15,7,6,19,20,60,60,59,62
346,02/05/10,Rennes,Sochaux,1,2,A,1.62,3.6,6.0,15,14,-21,-20,52,52,38,41
347,02/05/10,St Etienne,Lens,1,4,A,1.91,3.2,4.1,-15,-18,-8,-5,36,36,40,43
348,02/05/10,Valenciennes,Lorient,0,0,D,2.35,3.1,3.2,0,0,12,12,48,49,53,54
349,05/05/10,Boulogne,St Etienne,0,1,A,2.75,3.0,2.75,-29,-30,-18,-17,28,28,36,39
350,05/05/10,Lens,Grenoble,1,1,D,1.55,3.8,6.5,-5,-5,-30,-30,43,44,19,20
351,05/05/10,Lorient,Monaco,2,2,D,2.0,3.25,3.9,12,12,-4,-4,54,55,50,51
352,05/05/10,Lyon,Auxerre,2,1,H,1.62,3.6,5.75,20,21,13,12,62,65,67,67
353,05/05/10,Marseille,Rennes,3,1,H,1.4,4.33,8.0,30,32,14,12,72,75,52,52
354,05/05/10,Nancy,Le Mans,3,2,H,2.1,3.2,3.6,-7,-6,-21,-22,44,47,29,29
355,05/05/10,Nice,Bordeaux,1,1,D,3.75,3.3,2.0,-16,-16,17,17,41,42,60,61
356,05/05/10,Paris SG,Valenciennes,2,2,D,1.75,3.4,5.0,7,7,0,0,46,47,49,50
357,05/05/10,Sochaux,Montpellier,0,1,A,2.8,2.75,2.6,-20,-21,6,7,41,41,60,63
358,05/05/10,Toulouse,Lille,0,2,A,3.75,3.2,2.05,1,-1,30,32,43,43,64,67
359,08/05/10,Auxerre,Lens,0,0,D,1.36,4.33,10.0,12,12,-5,-5,67,68,44,45
360,08/05/10,Bordeaux,Sochaux,2,0,H,1.29,5.0,11.0,17,19,-21,-23,61,64,41,41
361,08/05/10,Grenoble,Boulogne,2,0,H,2.2,3.2,3.4,-30,-28,-30,-32,20,23,28,28
362,08/05/10,Le Mans,Paris SG,1,0,H,2.5,3.1,2.9,-22,-21,7,6,29,32,47,47
363,08/05/10,Lille,Marseille,3,2,H,1.6,4.2,5.25,32,33,32,31,67,70,75,75
364,08/05/10,Monaco,Nancy,2,1,H,2.0,3.3,3.8,-4,-3,-6,-7,51,54,47,47
365,08/05/10,Montpellier,Lorient,2,1,H,1.8,3.5,4.5,7,8,12,11,63,66,55,55
366,08/05/10,Rennes,Nice,2,2,D,1.65,3.5,6.0,12,12,-16,-16,52,53,42,43
367,08/05/10,St Etienne,Toulouse,0,1,A,2.0,3.2,4.0,-17,-18,-1,0,39,39,43,46
368,08/05/10,Valenciennes,Lyon,2,2,D,6.5,3.8,1.53,0,0,21,21,50,51,65,66
369,12/05/10,Lyon,Monaco,3,0,H,1.25,5.5,12.0,21,24,-3,-6,66,69,54,54
370,15/05/10,Boulogne,Rennes,1,0,H,3.25,3.1,2.3,-32,-31,12,11,28,31,53,53
371,15/05/10,Lens,Bordeaux,4,3,H,3.8,3.3,2.0,-5,-4,19,18,45,48,64,64
372,15/05/10,Lorient,Lille,2,1,H,5.75,3.8,1.6,11,12,33,32,55,58,70,70
373,15/05/10,Lyon,Le Mans,2,0,H,1.13,7.5,19.0,24,26,-21,-23,69,72,32,32
374,15/05/10,Marseille,Grenoble,2,0,H,1.25,5.5,12.0,31,33,-28,-30,75,78,23,23
375,15/05/10,Nancy,Valenciennes,1,1,D,2.15,3.3,3.4,-7,-7,0,0,47,48,51,52
376,15/05/10,Nice,St Etienne,1,1,D,2.2,3.1,3.5,-16,-16,-18,-18,43,44,39,40
377,15/05/10,Paris SG,Montpellier,1,3,A,2.5,3.1,2.9,6,4,8,10,47,47,66,69
378,15/05/10,Sochaux,Auxerre,1,2,A,4.75,3.6,1.73,-23,-24,12,13,41,41,68,71
379,15/05/10,Toulouse,Monaco,0,0,D,1.83,3.5,4.33,0,0,-6,-6,46,47,54,55
